X,...1,date,EmployeeStatus,reviewer_id,rating_overall,rating_workfamily,rating_culture,rating_diversity,rating_leadership,rating_opportunity,rating_compensation,review_pros,review_cons,ceo_approval,companyid,ceo_app2,cleaned_review_pros,cleaned_review_cons,gender,status
3042,4056,2020-09-05,True,35655981,3.0,4,5,0,5,5,5,Great company. Good benefits. Good leaders,"High workloads, constant change. Long time to implement changes.","""APPROVE""",4,1.0,Great company  Good benefits  Good leaders,High workloads  constant change  Long time implement changes ,1,1
2916,3773,2023-08-03,True,78824330,4.0,4,4,5,4,5,4,2 days off in the week,No consequence as per me everything is good here.,"""APPROVE""",31,1.0, days week,consequence per everything good ,0,1
16037,20696,2019-07-02,True,27761724,5.0,5,5,0,4,4,5,Good company woth good benifits,Generally a one man show with no help from the store.,"""APPROVE""",10,1.0,Good company woth good benifits,Generally one man show help store ,1,1
1547,2037,2022-07-22,True,67044234,4.0,1,2,4,2,4,3,L health benefits and profit sharing,Overworked. Not enough budget hours to run a store successfully. Company took away the ESM roll at most locations so now the store manager has the responsibility and workload of two positions and they still expect us to meet deadlines and be engaged.,"""NO_OPINION""",5,0.0,L health benefits profit sharing,Overworked  enough budget hours run store successfully  Company took away ESM roll locations store manager responsibility workload two positions still expect us meet deadlines engaged ,0,1
3560,4514,2017-08-08,False,16269636,3.0,5,4,0,3,3,2,"Flexible scheduling, team work, very understanding, family","Up and down ladders, always busy",,48,,Flexible scheduling  team work  understanding  family,ladders  always busy,1,0
5003,6362,2020-12-03,True,39058637,5.0,0,0,0,0,0,0,Good work environment with a great employee discount,Can get messy or crowded,,23,,Good work environment great employee discount,get messy crowded,0,1
11696,15560,2023-02-13,False,73599487,,4,5,5,5,5,4,Healthy work culture and supporting environment,"Throughout my time with Citi , I didn't find any specific demerits and moreover everything has some limitations.","""APPROVE""",7,1.0,Healthy work culture supporting environment,Throughout time Citi  nt find specific demerits moreover everything limitations ,0,0
3093,4135,2014-10-02,False,5088503,2.0,1,1,0,1,1,1,"The best thing about working here is that you don't have to do ANYTHING to be successful in your career. 90% of the people who work at Northrop Grumman show up, shut their office door and wait 9 hours... then go home. Actually most of them only wait 7 hours before sneaking out the side door. Of course, everyone claims to work SOOO many hours. They are truly raping the government and your hard earned tax dollars.","Management blows. 90% of the employees could qualify for mental disabilities. Offices are unclean and full of animal infestations... I actually once saw a raccoon in my cubicle. No joke.. I came in very early one morning and the raccoon was sifting through my trash can looking for food.. I was shocked. I eventually tamed the raccoon and now own it as a pet.. As much as you can \""own\"" a raccoon.. They really aren't family friendly. I found that out the hard way.","""NO_OPINION""",15,0.0,best thing working nt ANYTHING successful career    people work Northrop Grumman show  shut office door wait  hours  go home  Actually wait  hours sneaking side door  course  everyone claims work SOOO many hours  truly raping government hard earned tax dollars ,Management blows    employees could qualify mental disabilities  Offices unclean full animal infestations  actually saw raccoon cubicle  joke  came early one morning raccoon sifting trash looking food  shocked  eventually tamed raccoon pet  much    raccoon  really nt family friendly  found hard way ,1,0
1830,2411,2023-01-11,True,72511727,4.0,0,0,0,0,0,0,"Good Company, work life balance.",Have not found anything yet....,,12,,Good Company  work life balance ,found anything yet ,0,1
18502,23802,2020-09-01,False,35521766,3.0,4,4,0,3,5,4,"Pay was decent, friendly atmosphere, insurance was decently priced and fair","Company cut hours after simplify stores, customers were mad with less products.","""NO_OPINION""",5,0.0,Pay decent  friendly atmosphere  insurance decently priced fair,Company cut hours simplify stores  customers mad less products ,1,0
742,936,2023-01-10,True,72480204,4.0,4,3,3,3,4,3,-Hours -Many options to take off work without an occurrence,HR is extremely rude. When asking things for clarity they get very “nice nasty”. This turned me completely off from the company as well as the fact that some things are just not explained properly.,"""APPROVE""",9,1.0,Hours Many options take work without occurrence,HR extremely rude  asking things clarity get  nice nasty   turned completely company well fact things explained properly ,0,1
2067,2763,2021-03-10,True,43806301,5.0,3,5,5,4,4,5,"Great benefits, amazing company culture",50 + hour work weeks,,2,,Great benefits  amazing company culture,  hour work weeks,0,1
16221,20762,2017-09-17,True,16865735,5.0,2,2,0,2,3,5,"Decent benefits, pays for Pharm Tech Licenses and Certifications.","Constantly getting budget hours cut, therefore always short staffed. There's a lot of expectation and responsibilities for one person that'd usually be a responsibility for 2 or 3 people, terrible employee training.","""DISAPPROVE""",5,-1.0,Decent benefits  pays Pharm Tech Licenses Certifications ,Constantly getting budget hours cut  therefore always short staffed  lot expectation responsibilities one person usually responsibility   people  terrible employee training ,1,1
7449,9445,2017-01-05,True,13210817,5.0,4,4,0,3,4,3,"Compared to other banks, it's lot stable job.","Due to its size, bureaucracy is quite high.","""APPROVE""",7,1.0,Compared banks  lot stable job ,Due size  bureaucracy quite high ,1,1
23442,31180,2022-11-24,True,71356558,,4,4,4,4,4,4,Great experience place to work here.,Over loaded work and many boring people,"""APPROVE""",10,1.0,Great experience place work ,loaded work many boring people,0,1
343,453,2021-11-19,False,55613521,5.0,5,5,5,5,5,5,The company showed through their generous benefits and stress on work-life balance their commitment to employee satisfaction.,Some work processes could be a bit slow depending on the project.,"""APPROVE""",12,1.0,company showed generous benefits stress worklife balance commitment employee satisfaction ,work processes could bit slow depending project ,0,0
4302,5645,2021-02-23,True,42993570,4.0,4,5,5,3,5,4,"Flexibility, work life balance, people",Is a US centric company,"""APPROVE""",24,1.0,Flexibility  work life balance  people,US centric company,1,1
24717,32635,2010-04-19,True,469694,3.0,5,0,0,3,4,3,Oportunity to work in very interesting bleeding edge technology. Great learning potential from other employees. Very nice and respectful way of treating employees.,Pay could be better. Human resources information isn't as available as it should be. Employees aren't treated the same way across the globe.,"""APPROVE""",11,1.0,Oportunity work interesting bleeding edge technology  Great learning potential employees  nice respectful way treating employees ,Pay could better  Human resources information nt available  Employees nt treated way across globe ,1,1
